Variable 1,Variable 2,Importance,Group
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Germany),0.0039253583359088315,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(United Kingdom),0.0019257615531227776,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(New Zealand),0.0008440861660868934,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(South Africa),0.0013279428193247928,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Platform_membership_join_year_2013,0.005065498463632803,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Netherlands),0.0026434455975614434,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artwork_Visual_Features_latent_PCA_embeddings_dim-107,0.006828880257532007,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Israel),0.0010905598241157785,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Mexico),0.0005976059217980954,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Portugal),0.0028444749568693256,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Spain),0.0020733462366995053,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(USA),0.006693014287689605,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Inter_project_publication_period,0.005892529067408881,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Germany),0.0028217448051287507,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(France),0.002147762639231684,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Finland),0.0003364582542477004,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artwork_Visual_Features_latent_PCA_embeddings_dim-191,0.010062564886422248,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Russian Federation),0.0009951393166097917,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Japan),0.003047704836964053,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Platform_membership_join_year_2008,0.00205528697344714,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Finland),0.000561493434510079,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Bulgaria),0.0006809928389997478,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Belgium),0.002435539018229548,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artwork_Visual_Features_latent_PCA_embeddings_dim-136,0.011561784042330714,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(USA),0.004186436782502884,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(France),0.0016719661561931738,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-105,Artwork_Visual_Features_latent_PCA_embeddings_dim-114,0.012168265710713536,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-105,Artist_Residency-(Bulgaria),0.001237210551997118,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-105,Artist_Residency-(Finland),0.0007779601750163994,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Platform_membership_join_year_2011,0.0044550342543201995,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(United Kingdom),0.0027336727452380075,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(Finland),0.0012903970848688368,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(France),0.0025192244799223397,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artwork_Visual_Features_latent_PCA_embeddings_dim-122,0.009326748751689538,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-107,Artist_Residency-(Mexico),0.0027044693386846855,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-107,Artist_Residency-(New Zealand),0.00052752832978861,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-107,Artist_Residency-(Spain),0.0024645349423597744,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-107,Artist_Topic_diversity,0.004839947167498344,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-108,Artist_Residency-(Russian Federation),0.0016160209034023184,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-108,Artist_Residency-(Denmark),0.0026355981050654553,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-108,Artist_Residency-(Belgium),0.0015663036698158723,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-108,Artwork_Visual_Features_latent_PCA_embeddings_dim-128,0.009911147209588904,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artwork_Creative_fields-(GraphicDesign),0.010989652881253057,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Platform_membership_join_year_2009,0.004066168899449136,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Residency-(Netherlands),0.0033362781921200944,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Residency-(Czech Republic),0.0007093868801265038,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Residency-(USA),0.003738266553971296,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artwork_Visual_Features_latent_PCA_embeddings_dim-116,0.010724843614599463,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artwork_Creative_fields-(Branding),0.004846834316365055,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(Finland),0.0007799584753435852,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(Spain),0.0060843790763901355,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Platform_membership_join_year_2017,0.002677817413096223,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-111,Artwork_Visual_Features_latent_PCA_embeddings_dim-157,0.010710440258911207,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-111,Artist_Residency-(Colombia),0.00105121072177993,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-111,Artist_Residency-(Israel),0.0010481371168962073,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-113,Artist_Residency-(Bulgaria),0.0010648620998998035,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-113,Artist_Residency-(Finland),0.0009906196312819962,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(Finland),0.001773950153429744,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(France),0.0026794959780557536,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-115,Artist_Residency-(Finland),0.006757117244504157,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-118,Artist_Residency-(Netherlands),0.00466419469762894,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-120,Artist_Residency-(United Kingdom),0.0066909070406280715,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-120,Artist_Residency-(Finland),0.002003375461570878,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-121,Artist_Residency-(Bulgaria),0.0020941405452189255,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-121,Artist_Residency-(Finland),0.001921856016219932,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-122,Artist_Residency-(Bulgaria),0.0007340069024680356,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(New Zealand),0.0014168333565124746,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(Mexico),0.0006605829189705736,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(Czech Republic),0.0006238363634010348,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artwork_Creative_fields-(Branding),0.006347969266218858,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-126,Artist_Platform_membership_join_year_2018,0.0029133254605005305,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-126,Artwork_Creative_fields-(Illustration),0.007265374778118796,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-128,Artist_Residency-(Bulgaria),0.0012283819144657598,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-132,Artwork_Creative_fields-(Photography),0.002179087015701217,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-136,Artist_Residency-(Finland),0.000725368010020027,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-136,Artist_Platform_membership_join_year_2011,0.0060646314354177305,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-138,Artist_Residency-(Finland),0.0024362833907909873,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-139,Artist_Residency-(Bulgaria),0.0008364837363546927,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-139,Artist_Residency-(Czech Republic),0.0009896538831252705,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-140,Artist_Residency-(Finland),0.0016209415441934003,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-142,Artist_Residency-(Czech Republic),0.0016106779829254483,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-142,Artwork_Creative_fields-(StreetArt),0.0014553765923462133,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-143,Artist_Residency-(France),0.003291378843041401,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-143,Artwork_Creative_fields-(StreetArt),0.003419985757064033,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-144,Artist_Residency-(France),0.004337275811299435,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-147,Artist_Residency-(Czech Republic),0.001187540863969139,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-147,Artist_Residency-(Finland),0.0010332263114978296,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-152,Artist_Residency-(Bulgaria),0.001811047646983076,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-155,Artist_Residency-(Czech Republic),0.003119819859861647,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-164,Artist_Residency-(Czech Republic),0.0024560519737870505,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-165,Artist_Residency-(Finland),0.0036820887450405497,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-174,Artist_Residency-(Finland),0.0023035100129792357,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-175,Artist_Residency-(Bulgaria),0.003212605487645984,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-179,Artist_Platform_membership_join_year_2018,0.0019830298424359646,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-18,Artist_Residency-(Finland),0.0016252381485228344,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-180,Artist_Residency-(Finland),0.002152458029488874,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-181,Artist_Residency-(France),0.002908786601046932,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-183,Artwork_Creative_fields-(Photography),0.00805828692721153,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-186,Artist_Residency-(Finland),0.0016394656122890817,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-191,Artist_Residency-(United Kingdom),0.0057050211392679585,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-192,Artist_Residency-(Finland),0.0023014623791755766,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-2,Artist_Residency-(Finland),0.004830456939569519,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-3,Artist_Residency-(Czech Republic),0.001254423176524516,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-9,Artist_Residency-(Finland),0.0012057354047880287,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artwork_Creative_fields-(ArtDirection),0.0014575950966423028,Artwork & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(Netherlands),0.0009956635718192145,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(France),0.0012180482716969952,Artist & Artwork
Artwork_Visual_Features_red_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.0069283433501237755,Artwork & Artwork
Artwork_Visual_Features_red_Median,Artwork_Creative_fields-(ArtDirection),0.0009261777630629562,Artwork & Artwork
Artwork_Visual_Features_red_Median,Artist_Residency-(Netherlands),0.0005436374432444141,Artist & Artwork
Artwork_Visual_Features_red_Standard_deviation,Artwork_Visual_Features_latent_PCA_embeddings_dim-104,0.017725717879519206,Artwork & Artwork
Artwork_Visual_Features_saturation_Mean,Artwork_Creative_fields-(Photography),0.003289784011985656,Artwork & Artwork
Artwork_Visual_Features_saturation_Mean,Artist_Platform_membership_join_year_2011,0.0015914589121632534,Artist & Artwork
Artwork_Visual_Features_saturation_Mean,Artist_Residency-(France),0.0010475366062822468,Artist & Artwork
Artwork_Visual_Features_saturation_Median,Artist_Residency-(France),0.0017240357303931503,Artist & Artwork
Artwork_Visual_Features_saturation_Median,Artwork_Creative_fields-(Photography),0.003170703726774859,Artwork & Artwork
Artwork_Visual_Features_saturation_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-163,0.013697740757785501,Artwork & Artwork
Artwork_Visual_Features_saturation_Median,Artist_Platform_membership_join_year_2011,0.004117681748183551,Artist & Artwork
Artwork_Visual_Features_saturation_Standard_deviation,Artist_Platform_membership_join_year_2011,0.0031304221164650844,Artist & Artwork
Artwork_Visual_Features_saturation_Standard_deviation,Artist_Residency-(France),0.0018792534045714458,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artwork_Creative_fields-(ArtDirection),0.0027011055355751793,Artwork & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(France),0.003111277198605157,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(Netherlands),0.0013088108057118285,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(New Zealand),0.0013429998291934915,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(USA),0.0029031181966542963,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(United Kingdom),0.0029946502115192064,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Platform_membership_join_year_2011,0.0013250054749632352,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(France),0.0017703571121973727,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Platform_membership_join_year_2011,0.0011851402942406285,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(United Kingdom),0.0023307811339390127,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(USA),0.0032690698331352395,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(New Zealand),0.000985315953869501,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(Netherlands),0.001399310607414758,Artist & Artwork
Artwork_Visual_Features_value_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.002830287541803181,Artwork & Artwork
Artwork_Visual_Features_value_Standard_deviation,Artist_Residency-(Netherlands),0.0023563050279693234,Artist & Artwork
Artwork_Visual_Features_value_Standard_deviation,Artwork_Creative_fields-(Illustration),0.008884209484910708,Artwork & Artwork
