Variable 1,Variable 2,Importance,Group
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Netherlands),0.002573543427129411,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Greece),0.0007779943571491104,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artwork_Visual_Features_latent_PCA_embeddings_dim-132,0.006479893315138299,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artwork_Creative_fields-(ArtDirection),0.0008253996212138722,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Belgium),0.0039566557066242425,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-102,Artist_Residency-(Germany),0.0034204310852923273,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Portugal),0.0022220311289384963,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artwork_Visual_Features_latent_PCA_embeddings_dim-107,0.007977897554880417,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Finland),0.00041355337648413314,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(France),0.0012765265784269225,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Germany),0.0025925906348288645,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Visual_distance_CH_Neighboring,0.005163269660621937,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Platform_membership_join_year_2010,0.003908600221776355,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-103,Artist_Residency-(Mexico),0.00043366748624011636,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(USA),0.003946839759343999,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artwork_Visual_Features_latent_PCA_embeddings_dim-136,0.009409789455494023,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Belgium),0.0023221488064828475,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Bulgaria),0.000745844535732149,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(France),0.001979067494098182,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(Japan),0.0017549586755475173,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(South Africa),0.001506845729379838,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artist_Residency-(South Korea),0.0006901787607183245,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-104,Artwork_Creative_fields-(Illustration),0.003713741634279762,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-105,Artist_Residency-(Finland),0.0010494754249772622,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-105,Artist_Residency-(Bulgaria),0.001604092502265259,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Platform_membership_join_year_2011,0.003054824653603093,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artwork_Visual_Features_latent_PCA_embeddings_dim-122,0.0093303897569008,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(Finland),0.0012286321278488779,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(Taiwan Region),0.004180672225181588,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-106,Artist_Residency-(United Kingdom),0.0032587016107955436,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-107,Artist_Residency-(Mexico),0.0024659413328325824,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-108,Artist_Residency-(Denmark),0.002142302156497107,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-108,Artist_Residency-(South Africa),0.0011325500545042453,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Residency-(Czech Republic),0.001430929975857152,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Residency-(South Korea),0.0018368892671210679,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-109,Artist_Platform_membership_join_year_2009,0.004899629665232652,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(Denmark),0.000659100379832255,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(Finland),0.0004654881922785007,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(France),0.0028225811760712485,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Residency-(Spain),0.00531313709744367,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-110,Artist_Platform_membership_join_year_2017,0.002261452033614193,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-111,Artist_Residency-(Israel),0.0033616376075115803,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-113,Artist_Residency-(Finland),0.0033421130330624515,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(South Korea),0.0010321731023068426,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Platform_membership_join_year_2014,0.0020252920050385097,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Topic_diversity,0.006088060189741363,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(Finland),0.0013230147121125967,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-114,Artist_Residency-(France),0.0033287320378130904,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-115,Artist_Residency-(Finland),0.00203731791347105,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-115,Artist_Residency-(South Korea),0.0018691858415205557,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-115,Artist_Platform_membership_join_year_2014,0.004494031833533762,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-116,Artist_Residency-(Czech Republic),0.001540503108787832,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-119,Artwork_Creative_fields-(FineArts),0.005566576122506789,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-120,Artist_Residency-(Finland),0.001984766370138204,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-120,Artist_Residency-(France),0.0020281030832439103,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(Mexico),0.00039806041486933885,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(New Zealand),0.0007289495899651937,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artwork_Creative_fields-(Branding),0.005259646564067679,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Topic_diversity,0.004680710627069778,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-124,Artist_Residency-(Czech Republic),0.0004063060921671363,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-126,Artwork_Creative_fields-(Illustration),0.0069768237807521305,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-127,Artist_Visual_distance_CH_Neighboring,0.006609216520492806,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-128,Artist_Residency-(South Korea),0.0033183868314116847,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-132,Artwork_Creative_fields-(Photography),0.0016642289934296086,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-136,Artist_Residency-(Finland),0.0010195284967167875,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-138,Artist_Residency-(Finland),0.003562957793757237,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-139,Artist_Residency-(Czech Republic),0.001022856811408672,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-139,Artist_Residency-(Bulgaria),0.0008532370918589415,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-141,Artwork_Creative_fields-(Photography),0.004159555064692814,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-142,Artist_Residency-(South Korea),0.0025639056277494718,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-142,Artist_Residency-(Czech Republic),0.0021168664840423915,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-143,Artist_Platform_membership_join_year_2014,0.002410389754060645,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-143,Artist_Residency-(South Korea),0.003123521508402385,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-144,Artist_Residency-(France),0.003675322014232811,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-147,Artist_Residency-(Finland),0.0018859421345798354,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-147,Artist_Residency-(Czech Republic),0.0014649754399807438,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-148,Artist_Residency-(Mexico),0.0012767057155484848,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-155,Artist_Residency-(Czech Republic),0.0028509431821194596,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-158,Artist_Residency-(South Korea),0.004067527987939531,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-160,Artist_Residency-(Denmark),0.002532273026420134,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-164,Artist_Residency-(Czech Republic),0.0026812394550479323,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-165,Artist_Residency-(Finland),0.0035754821910399634,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-166,Artwork_Creative_fields-(Photography),0.003250282134221488,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-174,Artist_Residency-(Finland),0.0021561003794229807,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-175,Artwork_Creative_fields-(Photography),0.004727359810999268,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-176,Artist_Residency-(South Korea),0.0031505362743770924,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-18,Artist_Residency-(Finland),0.0010955937091644931,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-180,Artist_Residency-(Finland),0.0018938252028802831,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-183,Artwork_Creative_fields-(Photography),0.006787528141698625,Artwork & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-186,Artist_Residency-(Finland),0.0023627019741392975,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-191,Artist_Residency-(United Kingdom),0.005013330086327703,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-192,Artist_Residency-(Finland),0.0010523534011951253,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-2,Artist_Residency-(Bulgaria),0.0008980628831014086,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-2,Artist_Residency-(Finland),0.001763080191712625,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-2,Artist_Residency-(United Kingdom),0.0021283395275761077,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-3,Artist_Residency-(Czech Republic),0.0013160057552289483,Artist & Artwork
Artwork_Visual_Features_latent_PCA_embeddings_dim-9,Artist_Residency-(Finland),0.0008009227126106118,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-110,0.0027410659138149087,Artwork & Artwork
Artwork_Visual_Features_red_Mean,Artwork_Creative_fields-(ArtDirection),0.0007912660606310459,Artwork & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(South Korea),0.0006298107167986032,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(France),0.0007683748798216405,Artist & Artwork
Artwork_Visual_Features_red_Mean,Artist_Residency-(Netherlands),0.0008386056855814697,Artist & Artwork
Artwork_Visual_Features_red_Median,Artist_Residency-(Netherlands),0.0008368548556155199,Artist & Artwork
Artwork_Visual_Features_red_Median,Artist_Residency-(South Korea),0.0007768650876977708,Artist & Artwork
Artwork_Visual_Features_red_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.0037840893795374115,Artwork & Artwork
Artwork_Visual_Features_red_Median,Artist_Residency-(United Kingdom),0.0009706983238966357,Artist & Artwork
Artwork_Visual_Features_red_Median,Artwork_Creative_fields-(ArtDirection),0.0006867132979301473,Artwork & Artwork
Artwork_Visual_Features_red_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-110,0.0030338673681127863,Artwork & Artwork
Artwork_Visual_Features_saturation_Mean,Artwork_Creative_fields-(Photography),0.0023281391814536532,Artwork & Artwork
Artwork_Visual_Features_saturation_Mean,Artist_Platform_membership_join_year_2016,0.0014282067309872592,Artist & Artwork
Artwork_Visual_Features_saturation_Mean,Artist_Platform_membership_join_year_2011,0.0025077485549062375,Artist & Artwork
Artwork_Visual_Features_saturation_Mean,Artist_Residency-(France),0.0014859207384434862,Artist & Artwork
Artwork_Visual_Features_saturation_Mean,Artist_Residency-(Denmark),0.000951795069412184,Artist & Artwork
Artwork_Visual_Features_saturation_Median,Artwork_Creative_fields-(Photography),0.003780835286534614,Artwork & Artwork
Artwork_Visual_Features_saturation_Median,Artist_Platform_membership_join_year_2016,0.002707999463581375,Artist & Artwork
Artwork_Visual_Features_saturation_Median,Artist_Residency-(France),0.0016082634360063237,Artist & Artwork
Artwork_Visual_Features_saturation_Standard_deviation,Artwork_Creative_fields-(Photography),0.0036617485924929022,Artwork & Artwork
Artwork_Visual_Features_saturation_Standard_deviation,Artist_Residency-(France),0.002046424949603608,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Platform_membership_join_year_2011,0.0015476978886716228,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(United Kingdom),0.002109814535457353,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artwork_Visual_Features_latent_PCA_embeddings_dim-110,0.006472318640884949,Artwork & Artwork
Artwork_Visual_Features_value_Mean,Artwork_Creative_fields-(ArtDirection),0.001520806380781488,Artwork & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(France),0.0020914283806989604,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(Germany),0.0021829967369772878,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(Netherlands),0.0011194082285686977,Artist & Artwork
Artwork_Visual_Features_value_Mean,Artist_Residency-(South Korea),0.0010186908610606523,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Platform_membership_join_year_2011,0.0013405075665118543,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(United Kingdom),0.0018882967073506729,Artist & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(South Korea),0.0006773844722462836,Artist & Artwork
Artwork_Visual_Features_value_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-103,0.0026314361785549517,Artwork & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(France),0.0013644272205374471,Artist & Artwork
Artwork_Visual_Features_value_Median,Artwork_Creative_fields-(ArtDirection),0.002250545094092913,Artwork & Artwork
Artwork_Visual_Features_value_Median,Artwork_Visual_Features_latent_PCA_embeddings_dim-110,0.003934234416445564,Artwork & Artwork
Artwork_Visual_Features_value_Median,Artist_Residency-(Netherlands),0.0006999285175556392,Artist & Artwork
Artwork_Visual_Features_value_Standard_deviation,Artwork_Visual_Features_latent_PCA_embeddings_dim-102,0.011728651154090755,Artwork & Artwork
Artwork_Visual_Features_value_Standard_deviation,Artwork_Creative_fields-(Illustration),0.005407744982813997,Artwork & Artwork
